path,event_label,view_label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2108.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5849.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 135879.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\All 169 Goals scored in the World Cup 2018 - Part 1 15524.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 24618.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 119387.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4905.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 138325.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2308.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 6159.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 08553.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4562.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 01560.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 2784.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 1267.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 04993.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 21540.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1534.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 106011.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 0184.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 087076.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 117097.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1045.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 007582.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 004169.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 114150.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06290.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1355.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 044038.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6804.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01228.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28644.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11960.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4778.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 06893.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5953.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\All 169 Goals scored in the World Cup 2018 - Part 1 15536.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 2555.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 3092.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 096098.jpg,ViewClasses,MediumView,1,0,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 05650.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 025580.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11238.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9015.jpg,EventClasses,offside,0,8,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2332.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8493.jpg,EventClasses,offside,0,8,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9001.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 10768.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 02624.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01183.jpg,EventClasses,plentystock,0,10,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2615.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 1030.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 095156.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 06945.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0177.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 0746.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 00983.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 05561.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 10844.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 072707.jpg,ViewClasses,ShotView,1,2,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23728.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2705.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1008.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06430.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 004608.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 063781.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 048791.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23237.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01998.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4814.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 099181.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23210.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 134848.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8463.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0041.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 10944.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 063096.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 10747.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6833.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 09992.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8931.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01541.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4566.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1542.jpg,EventClasses,gattempts,0,5,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00624.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0237.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 05681.jpg,EventClasses,playercelebration,0,9,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0206.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4445.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 09199.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 09180.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 20820.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 05552.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0803.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20472.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 3026.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06253.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 075937.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 00981.jpg,EventClasses,freekick,0,4,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4136.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 14569.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 04240.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0819.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 3533.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 135445.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 002233.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 05207.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 070711.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 17860.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 07187.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13357.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Brazil v Mexico - 2018 FIFA World Cup Russia™ - Match 53 0514.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 092032.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 11147.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0183.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 06809.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 06060.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 6030.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4573.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0861.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 0583.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11105.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 087127.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4015.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0122.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1408.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 024787.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 063079.jpg,ViewClasses,ShotView,1,2,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 081603.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 02320.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 03918.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2458.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13368.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 054743.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01746.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06412.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 09962.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 016901.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8915.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2828.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 055162.jpg,ViewClasses,MediumView,1,0,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 098230.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 2991.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 1400.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 099101.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001318.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 1016.jpg,EventClasses,gattempts,0,5,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8503.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3251.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 024852.jpg,ViewClasses,MediumView,1,0,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0731.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 125552.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 6003.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 01673.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 111915.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 08701.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 136507.jpg,ViewClasses,ShotView,1,2,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 6075.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 023307.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 30383.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 11859.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0120.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 098888.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 107993.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 135342.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1746.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 114469.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4790.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4017.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 2132.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4833.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6810.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 4239.jpg,EventClasses,playercelebration,0,9,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0299.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 06839.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 26003.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0273.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0010.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 5233.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 20805.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3220.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 5441.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 022179.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 4723.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 108825.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 067968.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1419.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06499.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001227.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 071940.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 10044.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 0919.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8583.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 03665.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2161.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2062.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 7782.jpg,EventClasses,yellowcard,0,13,train
